"x","y","z"
-225.005314063314,-209.212623216514,-130.008335866668
-226.274412584771,-208.045861566494,-128.264600176628
-225.128578370786,-210.365713262773,-127.906238909958
-223.508094669621,-211.376859483138,-129.416400290371
-224.927714848767,-211.638736453297,-125.935482658603
-225.425779386444,-210.822810549874,-124.433962300952
-224.158542392071,-212.368859701493,-123.780212879816
-223.505654051128,-213.343446641031,-125.203419437053
-216.972459302677,-214.028398538096,-133.326127835005
-214.74150100271,-214.117421099661,-134.249296109787
-216.727966507596,-212.743830733439,-135.303451558302
-218.820784895106,-212.259701177049,-134.207168296761
-216.749546021308,-211.274237593292,-137.100148022102
-215.166927730173,-210.883804853701,-137.63332909289
-216.443154706719,-209.358416099095,-138.243088885921
-218.147491104212,-209.54724391151,-137.788511717259
-220.872975994547,-207.443054437398,-137.357368457775
-221.180234487684,-205.701198925747,-137.493714735265
-222.812474985432,-204.981096378288,-136.423842631651
-222.710372552108,-206.67223367636,-136.157177806224
-222.600226019029,-209.341811371152,-133.609278062726
-223.764536303225,-207.311302142985,-134.190299028185
-225.33148926852,-205.941509100808,-132.574031850195
-224.545026594789,-208.182073793566,-132.128198997082
-185.93603809147,-204.304644516417,77.4511636976367
-186.941907393635,-203.377218020296,76.744760750478
-188.098026388724,-202.159422290099,77.801181124819
-187.284693495782,-202.907632400269,78.6726628014017
-181.18071642965,-207.549082417718,77.7999802347168
-180.428640107597,-207.978052813086,76.6892458368361
-182.074295633023,-207.066505200658,76.0346904330298
-183.077052447292,-206.473963826198,77.0369725956263
-185.332638669272,-203.339433365193,81.6356666887297
-187.199502077744,-202.197706426709,80.74039659983
-188.337882809088,-200.516917391221,81.7707735560301
-186.777876942986,-201.616218470569,82.8456477571757
-179.269895762786,-207.459948154426,81.9301759786411
-178.049440593854,-208.455184383266,80.4346283921305
-180.134168539267,-207.617973782002,79.7863413128182
-181.508037159693,-206.294535929106,81.1438519040098
-183.212902278279,-200.558574455663,90.8570426585841
-183.29819742174,-199.379817205069,92.2134335560803
-181.463111583166,-200.19183532627,94.0089507280956
-181.103985458621,-201.514475953292,92.8479963015389
-185.985133963514,-201.144865636165,84.9512028362978
-186.717202918313,-199.55509400683,85.9531181321616
-184.799659582576,-200.78520064546,87.3884064448136
-183.792382510102,-202.419270576359,86.0208083005927
-180.068374782237,-205.410889378709,85.6759513509963
-177.999651807732,-206.301767186717,86.8218465454248
-176.68024615218,-207.584632205293,84.984289746683
-178.574981069506,-207.024103304835,84.1786106515792
-178.431868792212,-203.751616356346,92.7067142287595
-176.922632286903,-203.999825220694,93.7766832739539
-176.093310706607,-205.367022086496,91.779925920627
-177.457249294378,-205.32643735084,90.4930918487494
